post_id;post_link;post_type;comment_id;comment_pt;comment_en;timestamp;source_account;terreiro_size;data_collection_date;sentiment_vader_pt;sentiment_vader_en;sentiment_llm;label_manual;notes;comment_length;emoji_count;religious_terms;interaction_type
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;304;❤️❤️❤️;❤️❤️❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;305;🙌🙌🙌🙌🙌🙌;🙌🙌🙌🙌🙌🙌;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;12;6;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;306;Axé💛🩵❤️;Axé💛🩵❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;9;3;1;axé
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;307;🙌;🙌;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;308;Benção à todas as mulheres do Gantois!❤️;Blessings to all the women of Gantois!❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;40;1;;blessing
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;309;💛💛💛;💛💛💛;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;310;💛💙;💛💙;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;311;❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;10;5;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;312;❤️❤️❤️❤️ mo tumba à todas estas grandes matriarcas deste nosso axé!;❤️❤️❤️❤️ I salute all these great matriarchs of our axé!;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;67;4;1;political
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;313;Axé;Axé;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;3;;1;axé
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;314;Peço a bênção e esboço todo o respeito e admiração por todas as mulheres maravilhosas dessa comunidade terreiro! Agradeço e reverencio! AXÉ! 🤍🩵💙💚💛🍀🌻♾️🌠💫;I ask for blessings and express my utmost respect and admiration for all the wonderful women in this terreiro community! Thank you and I bow to you! AXÉ! 🤍🩵💙💚💛🍀🌻♾️🌠💫;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;161;10;2;spiritual_praise
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;315;Axé;Axé;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;3;;1;axé
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;316;💛;💛;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;317;Axé...... ❤️❤️;Axé...... ❤️❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;14;2;1;axé
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;318;❤️🤍💛🧡💜;❤️🤍💛🧡💜;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;10;5;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;319;🤍🤍🤍;🤍🤍🤍;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;320;❤️;❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;321;🙌🙌👏👏👏👏;🙌🙌👏👏👏👏;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;12;6;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;322;👏🔥❤️;👏🔥❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;323;❤️👏;❤️👏;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;324;Saudações a todas as mulheres do Gantois❤️.;Greetings to all the women of Gantois❤️.;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;43;1;;praise
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;325;💛;💛;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;326;👏👏👏;👏👏👏;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;327;MOJUBÁ! ❤️👏;MOJUBÁ! ❤️👏;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;12;2;1;spiritual_praise
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;328;💛💛💛;💛💛💛;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;329;❤️;❤️;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;330;😍😍😍;😍😍😍;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;331;Benção Iya Carmem, Bencao Iya mi Marcia;Blessing Iya Carmen, Blessing Iya mi Marcia;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;39;;2;blessing
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;332;❤️👏;❤️👏;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;333;😍;😍;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
13;https://www.instagram.com/p/DG8QA16A91p/;Celebrating international womens' day;334;Axé pra todas as mulheres que deixam esse mundo mais lindo! E nos dão exemplo de garra e determinação!;Axé to all women who make this world more beautiful! And set an example of grit and determination!;vor 27 Wo.;terreirodogantois;69600;14.09.25;;;;;;102;;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;335;❤️❤️❤️;❤️❤️❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;336;Minha referência maior depois da mãe biológica , tive a honra de viver ao seu lado desde os 2 anos de idade . Muito amor envolvido 💖;My greatest role model after my biological mother, I had the honor of living with her since I was 2 years old. So much love involved 💖;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;133;1;;thanks
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;337;O Gantois irradia força, sabedoria e doçura ancestral legados por Mãe Menininha. Esse Axé, essa energia de vida, respeito, disciplina, bondade, luta, solidariedade e muito paz é continuado em sua homenagem e em reverência por sua filha, nossa mãe e Yalorixá Carmen. Seu amor e compromisso por manter tudo como aprendeu com Mãe Menininha é belo e vital. Os Orixás assim reconhecem. Seus filhos reconhecem. A sociedade reconhece. Por tudo isso a força do Gantois continua lá ….. onde a Oxum mais bonita reinou e continua a abençoar e hoje Oxaguian é guardião e defensor dessa essência. Salve💛🤍;Gantois radiates strength, wisdom, and ancestral sweetness, legacies passed down by Mãe Menininha. This Axé, this energy of life, respect, discipline, kindness, struggle, solidarity, and great peace, is continued in her honor and in reverence for her daughter, our mother and Yalorixá Carmen. Her love and commitment to maintaining everything as she learned from Mãe Menininha is beautiful and vital. The Orixás recognize this. Her children recognize this. Society recognizes this. For all these reasons, the strength of Gantois remains there... where the most beautiful Oxum reigned and continues to bless, and today Oxaguian is the guardian and defender of this essence. Hail💛🤍;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;593;2;8;political
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;338;Meus respeitos a essa ancestral, o maior nome do candomble de todos os tempos. Sua benção ❤️;My respects to this ancestor, the greatest name in Candomblé of all time. Your blessing ❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;92;1;2;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;339;Uma das maiores que já estiveram entre nós. Viva Mãe Menininha 💛✨;One of the greatest who ever walked among us. Long live Mãe Menininha 💛✨;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;66;2;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;340;Minha avó;My grandmother;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;9;;1;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;341;A maior q já caminhou entre nós 💛💛;The greatest who ever walked among us 💛💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;36;2;;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;342;Viva nossa Mãe Menininha, viva o Ase gantois, viva Osun! 💛;Long live our Mother Menininha, long live Ase gantois, long live Osun! 💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;59;1;3;blessing
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;343;Adupé ☀️;Adupé ☀️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;8;1;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;344;A estrela mais linda tá no Gantois 🤍;The most beautiful star is at Gantois 🤍;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;37;1;;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;345;Sempre viva em nossos corações! Viva Mãe Menininha!💛💛💛💛💛💛💛💛🙏🏼;Always alive in our hearts! Long live Mãe Menininha!💛💛💛💛💛💛💛💛🙏🏼;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;71;9;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;346;A estrela mais linda✨💛;The most beautiful star✨💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;23;2;;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;347;Uma honra podermos comemorar com alegria a existência da Oxum mais bonita💛🌻;It is an honor to celebrate with joy the existence of the most beautiful Oxum💛🌻;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;77;2;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;348;Agora estou entendendo porque o dia está lindo 💛💛💛💛💛;Now I understand why it's such a beautiful day 💛💛💛💛💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;57;5;;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;349;Viva nossa estrela guia! Nossa mãe maior;Long live our guiding star! Our greatest mother;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;40;;1;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;350;Viva Mãe Menininha! Estrela mais linda!;Long live Mãe Menininha! The most beautiful star!;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;39;;1;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;351;Viva Mãe Menininha❤️;Long live Mãe Menininha❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;20;1;1;blessing
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;352;@karina_pupila exatamente no dia de hoje...;@karina_pupila exactly today...;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;43;;;tag
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;353;❤️❤️;❤️❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;354;Mojubá Iyá Mi 🙌🏿🙌🏿 Adupé 🙏🏿✨;Mojubá Iyá Mi 🙌🏿🙌🏿 Adupé 🙏🏿✨;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;Comment in Yoruba;34;4;2;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;355;💛;💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;356;!!!!!!!!!!!!!!!!!!!!!!!!!!;!!!!!!!!!!!!!!!!!!!!!!!!!!;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;26;;;unclear
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;357;Singular 💛🌻;Singular 💛🌻;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;13;2;;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;358;🙏💛♾️;🙏💛♾️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;359;👏❤️;👏❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;360;😍;😍;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;361;Viva Mãe Menininha 🙌🏼💛;Long live Mãe Menininha 🙌🏼💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;25;2;1;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;362;❤️😍;❤️😍;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;363;💛;💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;364;💛;💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;2;1;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;365;💛🌻🙌;💛🌻🙌;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;366;Salve 💛;Hail 💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;8;1;;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;367;Axé! Maravilhosa para sempre!🙌;Axé! Wonderful forever!🙌;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;31;1;1;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;368;💛💛💛💛💛;💛💛💛💛💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;10;5;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;369;💛🌻;💛🌻;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;370;Dou mọ̀júbà e peço a bênção à nossa Ancestral 🥰;I give mọ̀júbà and ask for the blessing of our Ancestor 🥰;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;48;1;2;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;371;Viva Mãe Menininha !;Long live Mãe Menininha!;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;20;;1;praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;372;ASJEO 🌟❤️;ASJEO 🌟❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;10;2;;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;373;Mãe do coração de ouro 💛;Mother with a heart of gold 💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;25;1;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;374;💛💛💛;💛💛💛;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;3;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;375;💛🙏🏻;💛🙏🏻;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;376;À mãe da Doçura tá no #gantois! 🙌💛🍯;The mother of sweetness is in #gantois! 🙌💛🍯;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;38;3;1;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;377;❤️❤️;❤️❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;4;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;378;Legado de Amor e Bondade. Quem foi tocado por essas mãos, nunca as esquecerá;Legacy of Love and Kindness. Those who have been touched by these hands will never forget them.;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;76;;;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;379;Mojuba ❤️;Mojuba ❤️;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;9;1;;spiritual_praise
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;380;🙏🏾🤍;🙏🏾🤍;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;6;2;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;381;😍😍😍😍;😍😍😍😍;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;8;4;;emoji_only
14;https://www.instagram.com/p/DF5oVVCxKHw/;Celebrating anniversary of birth of deceised senior member, born 1894;382;👏🏿👏🏿👏🏿👏🏿💛🤎💛🤎;👏🏿👏🏿👏🏿👏🏿💛🤎💛🤎;vor 30 Wo.;terreirodogantois;69600;14.09.25;;;;;;24;8;;emoji_only
